,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
5168,CJ DVD Rentals,COMMUNICATION,1.0,5,13M,100+,Free,0,Everyone,Communication,"October 6, 2017",1.0,4.1 and up
5169,San Andreas City : Auto Theft Car gangster,GAME,3.9,923,67M,"100,000+",Free,0,Teen,Action,"July 17, 2018",1.4,4.1 and up
5170,Miami Crime Vice Town,GAME,4.1,154519,99M,"10,000,000+",Free,0,Mature 17+,Action,"May 9, 2017",1.4,2.3 and up
5171,CJ Poker Odds Calculator,GAME,4.1,207,116k,"50,000+",Free,0,Everyone,Card,"January 30, 2011",1.2,1.6 and up
5172,Commission Manager,PRODUCTIVITY,3.2,12,2.2M,"1,000+",Free,0,Everyone,Productivity,"March 26, 2015",1.0.0.0,2.3.3 and up
5173,The CJ Rubric,HEALTH_AND_FITNESS,5.0,5,43M,100+,Free,0,Everyone,Health & Fitness,"December 5, 2017",The CJ Rubric 7.12.0,4.1 and up
5174,CJ's Coffee Cafe,TRAVEL_AND_LOCAL,5.0,6,2.4M,500+,Free,0,Everyone,Travel & Local,"August 21, 2017",7.5.0,4.0.3 and up
5175,Codes for GTA San Andreas,FAMILY,3.8,12414,13M,"1,000,000+",Free,0,Everyone,Entertainment,"August 4, 2017",1.0.0,4.1 and up
5176,CJ Wilson's ZoomZoomnation,PRODUCTIVITY,4.0,4,8.2M,500+,Free,0,Everyone,Productivity,"July 11, 2018",3.5.3,4.0.3 and up
5177,Sir C J New Primary School,FAMILY,5.0,3,9.2M,100+,Free,0,Everyone,Education,"July 25, 2018",1.0.10,4.0 and up
5178,CJ the REALTOR,BUSINESS,5.0,1,4.2M,10+,Free,0,Everyone,Business,"May 31, 2017",1.0.8,4.0.3 and up
5179,CJmall,SHOPPING,3.7,18253,10M,"10,000,000+",Free,0,Everyone,Shopping,"August 6, 2018",6.3.8,4.1 and up
5180,Sin City Hero : Crime Simulator of Vegas,GAME,4.1,3371,78M,"100,000+",Free,0,Teen,Action,"September 8, 2017",1.1,4.0.3 and up
5181,Courier Journal,NEWS_AND_MAGAZINES,3.5,254,38M,"10,000+",Free,0,Everyone 10+,News & Magazines,"June 20, 2018",5.9.5,5.0 and up
5182,FANDOM for: GTA,FAMILY,3.9,39038,9.5M,"5,000,000+",Free,0,Mature 17+,Entertainment,"June 6, 2018",2.9.8,4.4 and up
5183,Zombie Death Shooter,GAME,3.8,17372,45M,"1,000,000+",Free,0,Mature 17+,Arcade,"August 8, 2015",1.3,2.3 and up
5184,Project Grand Auto Town Sandbox Beta,GAME,3.7,7885,28M,"500,000+",Free,0,Mature 17+,Racing,"February 9, 2018",1.07,4.0 and up
5185,Company Kitchen,LIFESTYLE,2.8,81,7.7M,"10,000+",Free,0,Everyone,Lifestyle,"March 6, 2018",2.0.0 (18.03.01),2.3.3 and up
5186,Calvin Klein – US Store,SHOPPING,4.7,221,9.5M,"50,000+",Free,0,Teen,Shopping,"August 1, 2017",3.6.0,4.1 and up
5187,CK FFXIV Companion,FAMILY,4.3,1364,5.2M,"100,000+",Free,0,Everyone,Entertainment,"July 12, 2018",4.3.5,2.3 and up
5188,Can Knockdown,FAMILY,4.1,155649,38M,"10,000,000+",Free,0,Everyone,Casual,"July 11, 2018",1.38,4.1 and up
5189,Louis CK,FAMILY,4.7,244,25M,"10,000+",Free,0,Mature 17+,Entertainment,"October 11, 2017",1.2.0,4.1 and up
5190,CK-12: Practice Math & Science,FAMILY,4.2,562,20M,"50,000+",Free,0,Everyone,Education;Education,"December 21, 2017",3.8.0.251918,4.1 and up
5191,CK 初一 十五,LIFESTYLE,4.0,294,153k,"10,000+",Free,0,Everyone,Lifestyle,"July 3, 2013",1.0.12,2.1 and up
5192,CK Eorzea Timepiece,PERSONALIZATION,3.2,8,5.3M,100+,Free,0,Everyone,Personalization,"June 5, 2015",1.1,4.3 and up
5193,F*ck This Game,GAME,4.6,8,6.3M,100+,Paid,$0.99,Teen,Action,"July 18, 2015",1.0.0,2.3 and up
5194,211:CK,GAME,5.0,8,38M,10+,Paid,$0.99,Teen,Arcade,"April 11, 2018",1.3,4.1 and up
5195,CONTRACT KILLER: ZOMBIES (NR),GAME,4.4,206602,13M,"5,000,000+",Free,0,Mature 17+,Action,"July 1, 2013",3.1.0,2.1 and up
5196,ck-modelcars Shop,SHOPPING,4.5,118,6.4M,"5,000+",Free,0,Everyone,Shopping,"June 15, 2018",5.29.0,5.0 and up
5197,Brainf*ck Interpreter,FAMILY,4.0,24,1.9M,"1,000+",Free,0,Mature 17+,Entertainment,"September 3, 2016",1.0.6,2.3 and up
5198,ck-modelcars-UK Shop,SHOPPING,4.6,69,6.4M,"5,000+",Free,0,Everyone,Shopping,"June 15, 2018",5.29.0,5.0 and up
5199,CK Multimedia - Gaming Accessories,SHOPPING,4.7,10,2.0M,500+,Free,0,Everyone,Shopping,"February 3, 2017",1.5,3.0 and up
5200,CK-12 Physics Simulations,FAMILY,4.1,30,24M,"5,000+",Free,0,Everyone,Education;Education,"April 18, 2018",1.0.7,4.1 and up
5201,CKZ ORIGINS,GAME,4.5,219821,10M,"1,000,000+",Free,0,Mature 17+,Action,"October 28, 2013",2.0.1,2.1 and up
5202,211:CK Lite,GAME,4.3,3,39M,10+,Free,0,Mature 17+,Action,"September 22, 2017",1.0,4.1 and up
5203,USMLE Step 2 CK Flashcards,FAMILY,5.0,1,40M,10+,Paid,$19.99,Everyone,Education,"May 26, 2014",2.47,2.2 and up
5204,CK Employee Portal,BUSINESS,5.0,7,15M,"1,000+",Free,0,Everyone,Business,"January 5, 2017",1.0.1,4.1 and up
5205,FML F*ck my life + widget,FAMILY,4.2,1415,209k,"100,000+",Free,0,Everyone,Entertainment,"May 21, 2010",3.1,1.5 and up
5206,USMLE Step 2 CK Cards Lite,FAMILY,4.0,28,1.5M,"5,000+",Free,0,Everyone,Education,"May 20, 2014",2.46,2.2 and up
5207,Tic Tac CK,FAMILY,5.0,3,13M,10+,Free,0,Everyone,Puzzle,"July 3, 2018",1.0,4.0.3 and up
5208,CK Pharmacies,HEALTH_AND_FITNESS,2.7,3,9.4M,100+,Free,0,Everyone 10+,Health & Fitness,"June 28, 2018",7.4.8,4.0.3 and up
5209,INFAMY RO,FAMILY,4.1,2167,3.7M,"50,000+",Free,0,Everyone,Role Playing,"December 14, 2017",202,4.3 and up
5210,CONTRACT KILLER: ZOMBIES,GAME,4.4,144545,13M,"5,000,000+",Free,0,Teen,Action,"December 1, 2011",1.1.0,2.1 and up
5211,FlexBook,FAMILY,4.3,104,12M,"10,000+",Free,0,Everyone,Education;Education,"May 21, 2018",1.0.6,4.1 and up
5212,Can Knockdown 3,GAME,4.1,349503,19M,"10,000,000+",Free,0,Everyone,Arcade,"August 26, 2015",1.31,4.0 and up
5213,OB-GYN USMLE Stp2 CK 300 Q & A,MEDICAL,4.4,34,4.9M,"10,000+",Free,0,Everyone,Medical,"May 16, 2015",1.2,2.0 and up
5214,Night Camera Blur Effect,PHOTOGRAPHY,3.6,100,2.5M,"10,000+",Free,0,Everyone,Photography,"August 5, 2018",4.2,4.2 and up
5215,Camera V7 24 Megapixel,PHOTOGRAPHY,4.0,2480,2.5M,"100,000+",Free,0,Everyone,Photography,"August 1, 2018",4.0,4.1 and up
5216,CL Mobile Pro - Classifieds for Craigslist,SHOPPING,4.1,1288,18M,"100,000+",Free,0,Mature 17+,Shopping,"July 9, 2018",48,4.1 and up
5217,cloudLibrary,BOOKS_AND_REFERENCE,4.0,10774,35M,"100,000+",Free,0,Everyone,Books & Reference,"June 28, 2018",3.8.10,4.1 and up
5218,"CL Reader for Craigslist(For sale, jobs, rental..)",TOOLS,4.1,61,6.3M,"1,000+",Free,0,Everyone,Tools,"September 14, 2017",1.9,4.1 and up
5219,CL Pro App for Craigslist,SHOPPING,4.0,119,1.3M,"10,000+",Free,0,Everyone,Shopping,"July 1, 2017",CL Pro for Craigslist - Canada 150,4.0 and up
5220,Castle Clash: Heroes of the Empire US,FAMILY,4.6,4578890,24M,"50,000,000+",Free,0,Everyone 10+,Strategy,"July 17, 2018",1.4.51,4.1 and up
5221,CL REPL,TOOLS,5.0,47,17M,"1,000+",Free,0,Everyone,Tools,"April 10, 2018",1.0.19,4.1 and up
5222,CL Pro Client for Craigslist,SHOPPING,3.6,48,2.2M,"5,000+",Free,0,Everyone,Shopping,"September 10, 2016",Bowser4Craigslist,4.0 and up
5223,App for Craigslist Pro - Buy & Sell Postings,LIFESTYLE,4.3,707,5.0M,"100,000+",Free,0,Everyone,Lifestyle,"May 9, 2018",App copyright,4.1 and up
5224,Pro App for Craigslist,SHOPPING,4.1,5618,4.6M,"500,000+",Free,0,Teen,Shopping,"May 9, 2018",Copyright,4.1 and up
5225,Car Search For Craigslist CL Free,AUTO_AND_VEHICLES,2.6,5,9.0M,"1,000+",Free,0,Everyone,Auto & Vehicles,"May 8, 2018",1.0.0,2.3.3 and up
5226,CL Clock,BUSINESS,2.7,7,1.3M,"1,000+",Free,0,Everyone,Business,"July 22, 2016",1.0,5.0 and up
5227,Old: CL-150,FAMILY,3.8,120,24M,"10,000+",Free,0,Everyone,Education,"May 21, 2018",1.1.7,4.0.3 and up
5228,CL Keyboard - Myanmar Keyboard (No Ads),TOOLS,5.0,24,3.2M,"5,000+",Free,0,Everyone,Tools,"June 13, 2018",1.1.3,4.3 and up
5229,Clash of Kings : The King Of Fighters version,FAMILY,4.2,2233681,97M,"50,000,000+",Free,0,Teen,Strategy,"August 1, 2018",3.44.0,2.3.3 and up
5230,CL Notifier,TOOLS,5.0,36,3.2M,100+,Free,0,Teen,Tools,"August 2, 2017",1.0,4.0 and up
5231,Leica CL,PHOTOGRAPHY,2.6,8,2.4M,"1,000+",Free,0,Everyone,Photography,"November 21, 2017",1.0,4.1 and up
5232,cPro Marketplace: Buy. Sell. Rent. Date. Jobs.,SHOPPING,4.4,385764,8.4M,"10,000,000+",Free,0,Mature 17+,Shopping,"August 5, 2018",3.82,4.1 and up
5233,Postings (Craigslist Search App),SHOPPING,4.3,151095,12M,"5,000,000+",Free,0,Mature 17+,Shopping,"July 1, 2018",4.0.13,4.1 and up
5234,CL-Phlebotomist,MEDICAL,4.7,19,7.3M,100+,Free,0,Everyone,Medical,"June 16, 2018",1.0.23,4.1 and up
5235,New: CL-150,FAMILY,2.8,4,4.2M,500+,Free,0,Everyone,Education,"July 25, 2018",1.2.0,5.0 and up
5236,Battle of Zombies: Clans War,FAMILY,4.1,488039,58M,"10,000,000+",Free,0,Teen,Strategy,"November 15, 2017",1.0.175,2.3.3 and up
5237,CL Pebble Apps,LIFESTYLE,3.6,67,499k,"5,000+",Free,0,Everyone,Lifestyle,"December 23, 2015",3.5,4.0 and up
5238,CL e-bank,FINANCE,4.0,210,3.7M,"10,000+",Free,0,Everyone,Finance,"July 30, 2018",1.5.5,4.2 and up
5239,Color CL,LIFESTYLE,5.0,2,1.3M,100+,Free,0,Everyone,Lifestyle,"February 2, 2017",1.01,4.0.3 and up
5240,CL Strength,HEALTH_AND_FITNESS,5.0,3,40M,50+,Free,0,Everyone,Health & Fitness,"June 27, 2018",CL Strength 7.12.1,4.1 and up
5241,CL-App,MEDICAL,4.7,6,5.2M,100+,Free,0,Everyone,Medical,"February 17, 2017",1.1,4.0 and up
5242,"CM Launcher 3D - Theme, Wallpapers, Efficient",PERSONALIZATION,4.6,6700847,17M,"100,000,000+",Free,0,Teen,Personalization,"August 3, 2018",5.41.0,4.0.3 and up
5243,CM Launcher 3D Pro💎,PERSONALIZATION,4.7,23802,173k,"100,000+",Paid,$4.99,Everyone,Personalization,"November 17, 2016",1.0.9,4.0 and up
5244,Clean Master Lite - For Low-End Phone,TOOLS,4.6,2246379,5.1M,"50,000,000+",Free,0,Everyone,Tools,"June 28, 2018",2.1.4,4.0 and up
5245,"CM Security Open VPN - Free, fast unlimited proxy",TOOLS,4.6,85496,5.8M,"1,000,000+",Free,0,Everyone,Tools,"February 14, 2018",1.6.2,4.0.3 and up
5246,CM Security Lite - Antivirus,TOOLS,4.6,262076,1.2M,"10,000,000+",Free,0,Everyone,Tools,"January 4, 2018",1.0.2,2.3 and up
5247,CM Transfer - Share any files with friends nearby,COMMUNICATION,4.6,71740,5.8M,"5,000,000+",Free,0,Everyone,Communication,"June 27, 2018",2.0.7.0014,4.0 and up
5248,"CM Flashlight (Compass, SOS)",TOOLS,4.4,166363,1.8M,"5,000,000+",Free,0,Everyone,Tools,"May 25, 2018",1.4.0,2.3 and up
5249,CM Apps,TOOLS,3.8,3341,1.9M,"100,000+",Free,0,Everyone,Tools,"April 17, 2016",4.5,4.2 and up
5250,CM AppLock,TOOLS,4.1,843,3.6M,"100,000+",Free,0,Everyone,Tools,"February 25, 2016",2.0.0,4.0 and up
5251,"Ruler(cm, inch)",TOOLS,3.4,2889,2.5M,"500,000+",Free,0,Everyone,Tools,"July 27, 2016",1.1.0,2.3 and up
5252,AppLock - Fingerprint Unlock,TOOLS,4.5,112482,2.1M,"5,000,000+",Free,0,Everyone,Tools,"July 10, 2018",1.0.5,4.0 and up
5253,CM Launcher Default Theme,PERSONALIZATION,4.5,3989,1.1M,"100,000+",Free,0,Everyone,Personalization,"September 11, 2015",1.1.1,4.0 and up
5254,Battery Doctor-Battery Life Saver & Battery Cooler,TOOLS,4.5,8190074,17M,"100,000,000+",Free,0,Everyone,Tools,"June 1, 2018",6.24,4.0 and up
5255,Inch/cm/Foot Conversion,PRODUCTIVITY,4.0,319,2.1M,"100,000+",Free,0,Everyone,Productivity,"August 20, 2017",2.0.1,2.3.3 and up
5256,"Speed Booster - Ram, Battery & Game Speed Booster",TOOLS,4.7,85079,2.8M,"1,000,000+",Free,0,Everyone,Tools,"July 17, 2018",1.0.4,2.3 and up
5257,Technology CM Locker Theme,PERSONALIZATION,4.4,10093,5.5M,"1,000,000+",Free,0,Everyone,Personalization,"February 26, 2016",1.0.0,4.0 and up
5258,Swift Dark CM / CM13 Theme,PERSONALIZATION,4.7,1500,41M,"10,000+",Paid,$1.99,Everyone,Personalization,"January 5, 2017",3.3.3,5.0 and up
5259,Height Converter feet-inch cm,TOOLS,4.2,498,597k,"100,000+",Free,0,Everyone,Tools,"October 22, 2013",1.0,2.2 and up
5260,CM Secure Browser (Authorized),TOOLS,4.2,1147,2.7M,"100,000+",Free,0,Everyone,Tools,"October 2, 2017",1.1.6,4.0 and up
5261,📏 Smart Ruler ↔️ cm/inch measuring for homework!,TOOLS,4.0,19,3.2M,"10,000+",Free,0,Everyone,Tools,"October 21, 2017",1.0,4.2 and up
5262,Ruler cm,TOOLS,3.6,661,809k,"100,000+",Free,0,Everyone,Tools,"September 10, 2014",2.1,2.2 and up
5263,"Length Converter: convert mm,cm,m, feet,yard,mile",TOOLS,4.7,76,2.2M,"50,000+",Free,0,Everyone,Tools,"April 5, 2018",1.4,4.0.3 and up
5264,CM AppLock Fingerprint 2018,TOOLS,4.4,1264,8.2M,"100,000+",Free,0,Everyone,Tools,"August 6, 2018",4.0.4,4.3 and up
5265,"m, cm, mm to yard, feet, inch converter tool",TOOLS,4.3,246,2.8M,"100,000+",Free,0,Everyone,Tools,"February 6, 2018",1.1,4.0 and up
5266,Speed Car CM Locker Theme,PERSONALIZATION,4.4,7519,4.0M,"500,000+",Free,0,Everyone,Personalization,"January 26, 2016",1.0.1,4.0 and up
5267,Calculator CM,TOOLS,4.4,8,1.8M,500+,Free,0,Everyone,Tools,"March 9, 2015",1.0,2.3 and up
5268,Inches to cm conversion,TOOLS,4.4,29,70k,"10,000+",Free,0,Everyone,Tools,"January 14, 2015",1.4,4.0 and up
5269,Vintage Flower CM Locker Theme,PERSONALIZATION,4.3,2910,2.3M,"500,000+",Free,0,Everyone,Personalization,"January 24, 2016",1.0.0,4.0 and up
5270,Centimeter Ruler,TOOLS,3.3,16,1.3M,"10,000+",Free,0,Everyone,Tools,"November 5, 2016",2.0,4.0 and up
5271,CM S Pen Add-on(ROOT),TOOLS,3.6,373,122k,"10,000+",Free,0,Everyone,Tools,"February 24, 2017",1.0.9,4.1 and up
5272,Ruler,TOOLS,4.5,27180,4.1M,"1,000,000+",Free,0,Everyone,Tools,"July 6, 2018",3.24,4.1 and up
5273,My Style CM 13 Theme,PERSONALIZATION,4.5,314,11M,"10,000+",Free,0,Everyone,Personalization,"September 8, 2016",1.9,5.0 - 6.0
5274,QuickPic - Photo Gallery with Google Drive Support,PHOTOGRAPHY,4.6,847144,4.2M,"10,000,000+",Free,0,Everyone,Photography,"November 10, 2017",4.7.4,4.0 and up
5275,"Ruler & Area Measurement (cm, inch)",TOOLS,4.3,10,8.2M,"10,000+",Free,0,Everyone,Tools,"July 28, 2017",1.2,4.1 and up
5276,Inches to Centimeters,TOOLS,3.6,949,411k,"100,000+",Free,0,Everyone,Tools,"April 13, 2018",3.0,1.6 and up
5277,"cm, mm to inch, feet converter tool",PRODUCTIVITY,4.3,176,2.3M,"100,000+",Free,0,Everyone,Productivity,"September 27, 2016",1.1,2.3.3 and up
5278,City light CM Locker Theme,PERSONALIZATION,4.4,6271,5.7M,"500,000+",Free,0,Everyone,Personalization,"February 24, 2016",1.0.0,4.0 and up
5279,CM FILE MANAGER Pro,BUSINESS,4.2,2359,2.7M,"10,000+",Paid,$2.99,Everyone,Business,"February 16, 2016",1.16.9,1.6 and up
5280,cm to inches | centimeters to inches conversion,TOOLS,4.8,52,1.9M,"5,000+",Free,0,Everyone,Tools,"May 7, 2018",1.3.2,4.0 and up
5281,OMEGA Black UI Theme - CM 12+,PERSONALIZATION,4.2,12,19M,100+,Paid,$0.99,Everyone,Personalization,"August 20, 2015",1.0,5.0 and up
5282,CN Summer Challenge,FAMILY,3.7,985,49M,"100,000+",Free,0,Everyone,Entertainment;Brain Games,"May 24, 2018",1.1,4.4 and up
5283,Teen Titans GO Figure!,FAMILY,4.5,1985,28M,"10,000+",Paid,$3.99,Everyone 10+,Action;Action & Adventure,"July 18, 2018",1.0.2,5.1 and up
5284,CN Superstar Soccer: Goal!!!,FAMILY,4.1,3863,41M,"100,000+",Paid,$2.99,Everyone,Sports;Action & Adventure,"May 24, 2018",1.1.1,4.1 and up
5285,Teeny Titans - Teen Titans Go!,FAMILY,4.6,20463,25M,"100,000+",Paid,$3.99,Everyone 10+,Strategy;Action & Adventure,"July 18, 2018",1.2.1,4.1 and up
5286,CN Sayin' - Cartoon Network,FAMILY,4.5,85,25M,"10,000+",Free,0,Everyone,Entertainment,"March 27, 2018",1.22,4.4 and up
5287,Cartoon Network Match Land,FAMILY,4.7,21979,38M,"1,000,000+",Free,0,Everyone,Puzzle,"July 9, 2018",1.1.3,5.1 and up
5288,Card Wars Kingdom,FAMILY,4.3,920571,28M,"10,000,000+",Free,0,Everyone 10+,Card;Action & Adventure,"January 17, 2017",1.0.10,4.0.3 and up
5289,Wrecker's Revenge - Gumball,FAMILY,4.3,2263,55M,"100,000+",Free,0,Everyone,Puzzle;Action & Adventure,"September 21, 2017",14.15,4.3 and up
5290,Super Slime Blitz - Gumball,FAMILY,4.6,5395,58M,"500,000+",Free,0,Everyone,Arcade;Action & Adventure,"May 24, 2018",1.2.0,4.0.3 and up
5291,Blamburger - Clarence,FAMILY,4.1,30444,27M,"1,000,000+",Free,0,Everyone 10+,Arcade;Action & Adventure,"October 26, 2015",1.0.5,4.3 and up
5292,Free Fur All – We Bare Bears,FAMILY,4.2,256916,25M,"10,000,000+",Free,0,Everyone,Arcade;Action & Adventure,"October 8, 2015",1.0.4,4.0 and up
5293,Sky Streaker - Gumball,GAME,4.3,37513,31M,"5,000,000+",Free,0,Everyone,Arcade,"December 7, 2015",4.0,2.3 and up
5294,Just A Regular Arcade,GAME,4.2,40847,94M,"1,000,000+",Free,0,Everyone,Action,"January 8, 2016",3.1.0,2.3.3 and up
5295,Soundtrack Attack,FAMILY,4.3,96045,25M,"5,000,000+",Free,0,Everyone,Action;Action & Adventure,"July 26, 2016",1.0.4,4.1 and up
5296,[adult swim],FAMILY,3.6,21433,21M,"1,000,000+",Free,0,Mature 17+,Entertainment,"May 29, 2018",3.0.1805181047,5.0 and up
5297,Ben 10: Alien Experience,FAMILY,4.2,82005,45M,"10,000,000+",Free,0,Everyone 10+,Action;Action & Adventure,"October 24, 2017",1.2.1,4.4 and up
5298,MagiMobile – Mighty Magiswords,FAMILY,4.2,120035,45M,"5,000,000+",Free,0,Everyone,Entertainment;Action & Adventure,"January 4, 2018",1.0.11,4.1 and up
5299,Dreamland Arcade - Steven Universe,GAME,4.0,6386,24M,"500,000+",Free,0,Everyone,Arcade,"November 19, 2017",0.99,5.1 and up
5300,Surely You Quest - Magiswords,FAMILY,4.6,43314,83M,"1,000,000+",Free,0,Everyone 10+,Role Playing;Action & Adventure,"June 20, 2017",1.0.2,4.1 and up
5301,Adventure Time Run,GAME,4.3,24628,88M,"1,000,000+",Free,0,Everyone,Action,"July 26, 2018",1.25.396,4.4 and up
5302,Glitch Fixers: Powerpuff Girls,GAME,4.4,39698,51M,"5,000,000+",Free,0,Everyone,Arcade,"December 1, 2016",1.0.0,4.1 and up
5303,StirFry Stunts - We Bare Bears,GAME,4.5,121533,63M,"10,000,000+",Free,0,Everyone,Arcade,"March 24, 2016",1.0.0,2.3.3 and up
5304,Burrito Bash – We Bare Bears,FAMILY,4.3,10776,21M,"1,000,000+",Free,0,Everyone,Arcade;Action & Adventure,"October 26, 2017",3.4,4.1 and up
5305,LEGO® TV,FAMILY,3.7,17250,7.2M,"1,000,000+",Free,0,Everyone 10+,Entertainment;Music & Video,"August 4, 2018",4.0.2,5.0 and up
5306,Boomerang,FAMILY,4.2,13519,51M,"1,000,000+",Free,0,Everyone,Entertainment;Music & Video,"July 27, 2018",2.18,5.0 and up
5307,We Bare Bears Match3 Repairs,FAMILY,4.7,39153,98M,"1,000,000+",Free,0,Everyone,Puzzle,"July 25, 2018",1.1.7,4.1 and up
5308,Champions and Challengers - Adventure Time,FAMILY,4.6,51973,27M,"1,000,000+",Free,0,Everyone,Role Playing,"August 2, 2018",1.2.5,4.4 and up
5309,Ski Safari: Adventure Time,FAMILY,4.5,48754,9.3M,"100,000+",Paid,$0.99,Everyone,Arcade;Action & Adventure,"October 7, 2014",1.5.2,2.3 and up
5310,Block Survival Craft:The Story,FAMILY,4.1,7046,87M,"500,000+",Free,0,Everyone 10+,Puzzle,"October 12, 2017",0.2.7,4.0.3 and up
5311,"What's Up, Snoopy? - Peanuts",FAMILY,4.5,773,55M,"100,000+",Free,0,Everyone,Arcade;Action & Adventure,"August 22, 2017",1.0.1,5.1 and up
5312,Rockstars of Ooo,FAMILY,3.4,642,26M,"10,000+",Paid,$1.99,Everyone 10+,Arcade;Action & Adventure,"August 11, 2015",1.0.2,2.3.3 and up
5313,Angelo Rules - Crazy day,GAME,3.9,108336,62M,"1,000,000+",Free,0,Everyone,Adventure,"June 27, 2016",4.0.01,4.4 and up
5314,Flipped Out! - Powerpuff Girls,FAMILY,4.4,412,22M,"10,000+",Paid,$2.99,Everyone 10+,Action;Action & Adventure,"June 30, 2016",1.0.2,4.0 and up
5315,Adventure Time Game Wizard,GAME,4.1,4107,40M,"50,000+",Paid,$4.99,Everyone,Adventure,"July 16, 2015",1.2.0,4.1 and up
5316,Best Park in the Universe,GAME,4.3,3904,5.5M,"10,000+",Paid,$2.99,Everyone 10+,Action,"September 10, 2014",1.2.1,4.0 and up
5317,Formula Cartoon All Stars,FAMILY,3.9,1213,18M,"10,000+",Paid,$2.99,Everyone,Racing;Action & Adventure,"June 25, 2015",4.1.2,2.3.3 and up
5318,Multicraft Miner Exploration,GAME,4.0,14563,74M,"1,000,000+",Free,0,Everyone 10+,Adventure,"December 22, 2017",0.6.49,4.1 and up
5319,CN Resident,FAMILY,5.0,1,64M,100+,Free,0,Everyone,Entertainment,"May 22, 2017",40.10,4.1 and up
5320,Little Lovely Dentist,FAMILY,4.2,17786,16M,"1,000,000+",Free,0,Everyone,Casual,"May 14, 2018",1.1.8,4.0 and up
5321,Foods Co,SHOPPING,4.3,199,25M,"10,000+",Free,0,Everyone,Shopping,"August 2, 2018",14.2.1,5.0 and up
5322,AND CO,FINANCE,4.5,175,12M,"10,000+",Free,0,Everyone,Finance,"August 3, 2018",2.2.0,5.0 and up
5323,Tetrobot and Co.,FAMILY,4.5,709,18M,"5,000+",Paid,$2.99,Everyone,Puzzle,"April 20, 2015",1.1.2,2.3 and up
5324,Brit + Co,LIFESTYLE,3.9,987,4.5M,"10,000+",Free,0,Everyone,Lifestyle,"August 29, 2017",2.0.4,4.0 and up
5325,Dots & Co: A Puzzle Adventure,FAMILY,4.5,81001,85M,"1,000,000+",Free,0,Everyone,Puzzle,"April 27, 2018",2.15.2,4.1 and up
5326,AppClose - The #1 FREE Co-Parenting App,PARENTING,3.5,159,85M,"10,000+",Free,0,Everyone,Parenting,"July 31, 2018",2.1.23,4.4 and up
5327,Co-op CRS,LIFESTYLE,3.6,581,26M,"100,000+",Free,0,Everyone,Lifestyle,"March 4, 2018",2.4.3,4.4 and up
5328,Co Checker,TOOLS,1.9,12,2.0M,"1,000+",Free,0,Everyone,Tools,"October 20, 2017",1.8.6,4.3 and up
5329,VCalendar - VenkatRama and Co,LIFESTYLE,4.3,87,3.9M,"10,000+",Free,0,Everyone,Lifestyle,"March 16, 2018",1.2,4.1 and up
5330,Feeder.co,NEWS_AND_MAGAZINES,3.2,77,11M,"5,000+",Free,0,Everyone,News & Magazines,"March 12, 2018",2.2.7,4.2 and up
5331,Co-op Connections,SHOPPING,1.6,8,18M,"1,000+",Free,0,Everyone,Shopping,"May 3, 2018",1.5,4.1 and up
5332,mail.co.uk Mail,COMMUNICATION,4.2,21,8.7M,"5,000+",Free,0,Everyone,Communication,"July 24, 2018",1.1.0,4.0.3 and up
5333,Aquarium Co-Op Podcast,LIFESTYLE,4.9,206,3.9M,"1,000+",Free,0,Everyone,Lifestyle,"June 20, 2017",2.3.13,4.2 and up
5334,MobileBiz Co - Cloud Invoice,BUSINESS,4.4,373,4.0M,"10,000+",Free,0,Everyone,Business,"February 16, 2018",1.3.4,2.0 and up
5335,Co-op Taxi,MAPS_AND_NAVIGATION,3.4,168,53M,"10,000+",Free,0,Everyone,Maps & Navigation,"May 1, 2018",3.19.34,5.0 and up
5336,Them Bombs: co-op board game play with 2-4 friends,GAME,4.7,8038,52M,"100,000+",Free,0,Teen,Board,"July 12, 2018",1.4.1,4.1 and up
5337,REI Co-op Mastercard,FINANCE,2.9,320,23M,"10,000+",Free,0,Everyone,Finance,"June 14, 2018",2.13.11,4.4 and up
5338,Websites.co.in Instant Website,BUSINESS,4.3,327,13M,"10,000+",Free,0,Everyone,Business,"June 25, 2018",1.48,4.1 and up
5339,Co-op Credit Union on the Go,FINANCE,4.4,5,30M,"1,000+",Free,0,Everyone,Finance,"April 25, 2018",18.1.79,5.0 and up
5340,Hashtags For Likes.co,SOCIAL,4.3,420,18M,"50,000+",Free,0,Everyone,Social,"December 19, 2016",1.1,4.0.3 and up
5341,Chinese Chess ( Xiangqi Free ),GAME,4.6,963,4.1M,"50,000+",Free,0,Everyone,Board,"April 18, 2017",1.1.1,2.3 and up
5342,Krypton by krypt.co,PRODUCTIVITY,4.6,38,13M,"1,000+",Free,0,Everyone,Productivity,"July 17, 2018",2.4.0,6.0 and up
5343,Chinese Chess / Co Tuong,GAME,4.2,6947,20M,"500,000+",Free,0,Everyone,Board,"October 25, 2017",2.7.7,2.3 and up
5344,Fayr - Co-Parenting Simplified,PRODUCTIVITY,3.5,16,21M,"1,000+",Free,0,Everyone,Productivity,"July 20, 2018",1.5.1,5.0 and up
5345,Sprig by CO-OP,FINANCE,2.9,252,18M,"10,000+",Free,0,Everyone,Finance,"October 11, 2017",1.4.1033,4.1 and up
